STATE,ST_CASE,VE_FORMS,VEH_NO,PER_NO,STR_VEH,COUNTY,DAY,MONTH,HOUR,MINUTE,ROAD_FNC,HARM_EV,MAN_COLL,SCH_BUS,MAKE,MAK_MOD,BODY_TYP,MOD_YEAR,TOW_VEH,SPEC_USE,EMER_USE,ROLLOVER,IMPACT1,FIRE_EXP,AGE,SEX,PER_TYP,INJ_SEV,SEAT_POS,REST_USE,REST_MIS,AIR_BAG,EJECTION,EJ_PATH,EXTRICAT,DRINKING,ALC_DET,ALC_STATUS,ATST_TYP,ALC_RES,DRUGS,DRUG_DET,DSTATUS,DRUGTST1,DRUGTST2,DRUGTST3,DRUGRES1,DRUGRES2,DRUGRES3,HOSPITAL,DOA,DEATH_DA,DEATH_MO,DEATH_YR,DEATH_HR,DEATH_MN,DEATH_TM,LAG_HRS,LAG_MINS,P_SF1,P_SF2,P_SF3,CERT_NO,WORK_INJ,HISPANIC,RACE,LOCATION
53,530272,2,2,1,0,33,13,9,17,20,1,12,6,0,20,20431,16,2002,0,0,0,0,12,0,55,1,1,0,11,3,0,20,0,0,0,1,9,2,1,2,1,2,2,1,0,0,1,0,0,0,0,88,88,8888,88,88,8888,999,99,0,0,0,************,8,0,0,0
53,530087,1,1,1,0,33,20,4,8,37,1,42,0,0,49,49033,3,2001,0,0,0,1,12,0,29,1,1,4,11,3,0,8,0,0,0,1,1,2,1,13,8,8,2,1,0,0,1,0,0,0,7,20,4,2013,8,37,837,0,0,0,0,0,************,0,7,18,0
53,530313,2,1,1,0,77,11,10,17,34,1,12,6,0,12,12481,31,2007,0,0,0,1,5,0,59,1,1,4,11,3,0,20,0,0,0,9,9,2,1,19,8,8,2,3,0,0,1,0,0,0,7,11,10,2013,17,34,1734,0,0,0,0,0,************,0,1,1,0
53,530007,1,1,1,0,33,5,1,2,4,11,39,0,0,34,34037,4,2003,0,0,0,1,11,0,22,1,1,1,11,99,0,1,0,0,0,9,9,2,1,20,8,8,2,1,0,0,1,0,0,0,0,88,88,8888,88,88,8888,999,99,0,0,0,************,8,0,0,0
53,530007,1,1,2,0,33,5,1,2,4,11,39,0,0,34,34037,4,2003,0,0,0,1,11,0,20,1,2,4,13,99,0,1,0,0,0,8,9,2,1,8,8,8,2,1,1,0,605,695,0,0,7,5,1,2013,2,4,204,0,0,0,0,0,************,0,7,2,0
53,530023,1,1,1,0,73,29,1,0,17,11,46,0,0,55,55037,2,2003,0,0,0,0,9,0,21,1,1,4,11,3,0,20,0,0,9,1,1,2,1,6,8,8,2,1,0,0,1,0,0,0,7,29,1,2013,0,17,17,0,0,0,0,0,************,0,5,1,0
53,530025,1,1,1,0,61,31,1,2,14,11,59,0,0,12,12471,30,2002,0,0,0,1,12,0,42,1,1,4,11,3,0,20,2,9,0,1,1,2,1,14,8,8,2,3,0,0,1,0,0,0,7,31,1,2013,2,14,214,0,0,0,0,0,************,0,7,1,0
53,530361,1,1,1,0,53,11,11,19,8,11,33,0,0,32,32049,2,2008,0,0,0,1,14,0,43,1,1,4,11,99,0,1,0,0,0,1,1,2,1,24,1,1,2,1,1,1,402,407,996,0,7,11,11,2013,19,25,1925,0,17,0,0,0,************,0,7,1,0
53,530368,1,1,1,0,33,17,11,1,20,11,24,0,0,37,37706,80,1987,0,0,0,0,61,0,44,1,1,4,11,5,0,0,8,0,0,9,9,2,1,19,8,8,2,3,0,0,1,0,0,0,7,17,11,2013,1,20,120,0,0,0,0,0,************,0,1,1,0
53,530084,1,1,1,0,1,15,4,22,35,1,1,0,0,7,7402,14,2000,0,0,0,2,0,0,25,1,1,4,11,7,0,20,1,2,0,1,1,2,1,3,8,8,2,1,3,0,300,304,0,8,0,16,4,2013,0,55,55,2,20,0,0,0,************,0,7,1,0
53,530031,1,1,1,0,53,4,2,23,46,11,25,0,0,20,20010,2,1978,0,0,0,9,12,0,22,1,1,3,11,7,0,0,1,9,0,9,9,2,1,15,8,8,2,1,0,0,1,0,0,5,0,88,88,8888,88,88,8888,999,99,0,0,0,************,8,0,0,0
53,530031,1,1,2,0,53,4,2,23,46,11,25,0,0,20,20010,2,1978,0,0,0,9,12,0,45,1,2,4,13,7,0,0,1,9,0,8,9,2,1,5,8,8,2,1,0,0,417,0,0,5,0,6,2,2013,15,30,1530,39,44,0,0,0,************,0,7,3,0
53,530040,2,1,1,0,15,16,2,5,21,11,12,2,0,37,37031,4,1997,0,0,0,0,12,0,28,1,1,4,11,7,0,8,0,0,0,1,1,2,1,25,8,8,2,1,0,0,395,0,0,0,7,16,2,2013,5,21,521,0,0,0,0,0,************,0,7,1,0
53,530100,1,1,1,0,33,1,5,23,50,11,20,0,0,19,19005,2,1992,0,0,0,0,12,0,24,1,1,3,11,3,0,1,0,0,0,1,9,2,1,10,8,8,2,1,0,0,1,0,0,5,0,88,88,8888,88,88,8888,999,99,0,0,0,************,8,0,0,0
53,530113,1,0,1,1,33,11,5,22,55,11,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,1,5,4,0,96,8,97,8,0,0,1,9,2,1,22,8,8,2,1,0,0,1,0,0,8,0,12,5,2013,13,25,1325,14,30,0,0,0,************,0,7,2,11
53,530315,1,1,1,0,33,13,10,17,47,11,33,0,0,72,72706,80,2007,0,0,0,0,12,0,55,1,1,4,11,16,0,0,8,0,0,1,1,2,1,12,8,8,2,3,0,0,1,0,0,0,7,13,10,2013,17,47,1747,0,0,0,0,0,************,0,7,1,0
