STATE,ST_CASE,VE_FORMS,VEH_NO,PER_NO,STR_VEH,COUNTY,DAY,MONTH,HOUR,MINUTE,ROAD_FNC,HARM_EV,MAN_COLL,SCH_BUS,MAKE,MAK_MOD,BODY_TYP,MOD_YEAR,TOW_VEH,SPEC_USE,EMER_USE,ROLLOVER,IMPACT1,FIRE_EXP,AGE,SEX,PER_TYP,INJ_SEV,SEAT_POS,REST_USE,REST_MIS,AIR_BAG,EJECTION,EJ_PATH,EXTRICAT,DRINKING,ALC_DET,ALC_STATUS,ATST_TYP,ALC_RES,DRUGS,DRUG_DET,DSTATUS,DRUGTST1,DRUGTST2,DRUGTST3,DRUGRES1,DRUGRES2,DRUGRES3,HOSPITAL,DOA,DEATH_DA,DEATH_MO,DEATH_YR,DEATH_HR,DEATH_MN,DEATH_TM,LAG_HRS,LAG_MINS,P_SF1,P_SF2,P_SF3,CERT_NO,WORK_INJ,HISPANIC,RACE,LOCATION
45,450431,1,1,1,0,17,1,9,3,10,1,1,0,0,72,72706,80,2014,0,0,0,0,0,0,41,1,1,4,11,19,0,0,8,0,0,1,9,2,1,10,1,8,2,1,0,0,998,0,0,3,0,1,9,2014,99,99,9999,999,99,0,0,0,************,0,7,1,0
45,450086,2,1,1,0,83,24,2,1,45,11,12,2,0,37,37031,2,1997,0,0,0,0,12,0,30,1,1,4,11,7,0,1,0,0,1,1,1,2,1,29,1,1,2,1,0,0,600,0,0,0,7,24,2,2014,1,45,145,0,0,0,0,0,************,0,7,1,0
45,450232,2,1,1,0,27,9,5,20,5,1,26,0,0,20,20481,31,2012,1,0,0,0,12,0,66,1,1,4,11,3,0,1,0,0,1,1,1,2,1,12,8,8,2,1,0,0,998,0,0,0,7,9,5,2014,20,5,2005,0,0,0,0,0,************,0,7,1,0
45,450349,1,1,1,0,59,9,7,21,35,1,1,0,0,14,14401,14,2001,0,0,0,1,0,0,18,1,1,4,11,3,0,20,0,0,1,1,1,2,1,24,1,1,2,1,0,0,605,0,0,0,7,9,7,2014,21,35,2135,0,0,0,0,0,************,0,7,1,0
45,450424,1,0,1,1,61,29,8,23,0,1,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,1,5,4,0,96,8,97,8,0,0,1,1,2,1,24,8,8,2,1,0,0,351,0,0,0,7,29,8,2014,23,0,2300,0,0,0,0,0,************,0,7,1,11
45,450511,2,2,1,0,21,6,10,22,57,1,12,1,0,37,37705,80,2003,0,0,0,0,12,0,44,1,1,4,11,19,0,0,8,0,0,1,9,2,1,16,8,8,2,1,0,0,1,0,0,0,7,6,10,2014,22,57,2257,0,0,0,0,0,************,0,7,1,0
45,450549,1,0,1,1,63,19,10,2,40,1,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,1,5,4,0,96,8,97,8,0,0,1,1,2,1,8,0,1,2,1,0,0,1,0,0,0,7,19,10,2014,2,40,240,0,0,0,0,0,************,0,7,2,11
45,450009,3,2,1,0,19,6,1,23,6,11,12,1,0,73,73704,80,2009,0,0,0,0,12,0,22,1,1,4,11,19,0,0,8,0,0,1,1,2,1,19,1,1,2,1,1,0,605,600,0,0,7,6,1,2014,23,6,2306,0,0,0,0,0,************,0,7,1,0
45,450054,1,1,1,0,41,8,2,1,30,11,24,0,0,20,20481,31,1994,0,0,0,0,12,0,24,1,1,4,11,7,0,0,0,0,1,1,1,2,1,22,8,8,2,1,0,0,605,0,0,0,7,8,2,2014,1,30,130,0,0,0,0,0,************,0,7,1,0
45,450133,2,1,1,0,21,23,1,21,44,1,12,1,0,7,7482,32,2012,0,0,0,1,12,0,37,1,1,4,11,7,0,1,1,9,0,1,1,2,1,19,8,8,0,0,0,0,0,0,0,0,7,23,1,2014,21,44,2144,0,0,0,0,0,************,0,7,1,0
45,450378,1,1,1,0,3,2,8,5,50,1,1,0,0,20,20421,15,2001,0,0,0,1,0,0,34,1,1,4,11,7,0,20,1,9,0,1,1,2,1,24,1,1,2,1,0,0,603,0,0,0,7,2,8,2014,5,50,550,0,0,0,0,0,************,0,7,2,0
45,450414,6,1,1,0,79,11,6,21,8,1,12,6,0,50,50706,80,2001,0,0,0,0,12,0,32,1,1,4,11,17,0,0,8,0,0,8,9,2,1,15,8,8,2,1,0,0,1,0,0,0,7,11,6,2014,21,8,2108,0,0,0,0,0,************,0,7,1,0
45,450738,2,2,1,0,35,6,12,18,45,1,12,1,0,7,7028,2,2012,0,0,0,1,12,0,32,1,1,4,11,3,0,8,0,0,1,1,1,2,1,40,0,1,2,1,0,0,1,0,0,5,0,6,12,2014,18,52,1852,0,7,0,0,0,************,0,7,2,0
45,450759,2,0,1,2,19,9,11,0,40,1,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,1,5,4,0,96,8,97,8,0,0,8,9,2,1,25,8,8,2,1,1,0,600,605,0,0,7,9,11,2014,0,40,40,0,0,0,0,0,************,0,7,1,20
45,450018,1,1,1,0,79,11,1,20,20,11,24,0,0,12,12461,21,1994,0,0,0,1,11,0,33,1,1,4,11,7,0,20,1,9,0,1,1,2,1,10,0,1,2,1,0,0,1,0,0,3,0,12,1,2014,0,34,34,4,14,0,0,0,************,0,6,1,0
